DocumentID	Title	Date	Authors
460	Liasis Gray, 1842 (Reptilia, Serpentes): proposed designation of Liasis mackloti Duméril & Bibron, 1844 as type species. Z. N. (S.) 2439	1986	Stimson, A F  | Mcdowell, S B
461	Filellum serpens (Hassall, 1848) (Cnidaria, Hydrozoa): proposed conservation of both generic and specific names. Z. N. (S.) 2508	1986	Cornelius, Pfs  | Calder, D R
462	Lycaena mirza Plötz, 1880 (Insecta, Lepidoptera): proposed conservation by the suppression of Lycaena mirza Staudinger, 1874. Z. N. (S.) 2426	1986	Larsen, T B
463	Paraphytomyza Enderlein, 1936 (Insecta, Diptera): proposed designation of Phytagromyza Luteoscutellata De Meijere, 1924 as type species Z. N. (S.) 2574	1986	Spencer, K A
464	Heriaeus Simon, 1875 (Arachnida, Araneida): request for confirmation of Thomisus hirtus Latreille, 1819 as type species. Z. N. (S.) 2447	1986	Kraus, O  | Loerbroks, A
465	Trypanosoma brucei Plimmer & Bradford, 1899 (Protozoa, Mastigophora): proposed confirmation of spelling Z. N. (S.) 2580 (CIOMS case no. 6)	1986	Tollitt, M E
466	Simulium austeni Edwards 1915 Insecta Diptera Proposed Precedence Over Simulia posticata Meigen 1838	1986	Rubtsov, I A
467	Simulia ferruginea Wahlberg 1844 Insecta Diptera Proposed Precedence Over Simulia rufa Meigen 1838 And Simulia borealis Zetterstedt 1842	1986	Rubtsov, I A
468	Belemnites paxillosa Lamarck 1801 Mollusca Coleoidea Proposed Suppression Of Both Generic And Specific Names	1986	Doyle, P  | Riegraf, W
469	Cobitis Linnaeus, 1758 (Osteichthyes, Cypriniformes): proposed designation of Cobitis taenia Linnaeus, 1758 as type species and request for a ruling on the stem of the family-group name Cobitididae Swainson, 1839. Z. N. (S.) 2566	1986	Kottelat, M
470	Tribolium castaneum (Herbst, 1797) (Insecta, Coleoptera): proposed conservation by the suppression of Tribolium navale (Fabricius, 1775) Z. N. (S.) 2575	1986	Pope, R D  | Watt, J C
471	Cornalatus Attems, 1931 (Diplopoda, Polydesmida): proposed designation of Cornalatus permutatus Attems, 1938 as type species. Z. N. (S.) 2438	1986	Hoffman, R L
472	Opius Wesmael, 1835 (Insecta, Hymenoptera): proposed designation of Opius pallipes Wesmael, 1835 as type species. Z. N. (S.) 2561	1986	Wharton, Robert A
473	International Commission On Zoological Nomenclature. General Session Of The Commission, Canberra, 15-19 October 1988	1989	Tubbs, P K
474	International Union Of Biological Sciences. Section On Zoological Nomenclature. Report Of Meeting, Canberra, 14-18 October 1988	1989	Tubbs, P K
475	Case 2603 Gryllacridoidea Stål, 1874 (Insecta, Orthoptera): proposed precedence over Stenopelmatoidea Burmeister, 1838	1989	Key, K H L
476	Ptochus Schoenherr 1826 Insecta Coleoptera Proposed Conservation By Confirmation Of Marshall's 1916 Designation Of Ptochus porcellus Boheman In Schoenherr 1834 As The Type Species	1989	Thompson, R T
477	Monograptus exiguus Graptolithina Proposed Conservation Of Accepted Usage By The Citation Of Lapworth 1876 As Author	1989	Loydell, D K
478	Heliastes ovalis F. Steindachner 1900 Currently Chromis ovalis Osteichthyes Perciformes Proposed Conservation Of The Specific Name	1989	Follett, W I  | Randall, J E
479	Comment On The Proposal To Designate A New Type Species For Septotrochammina Zheng, 1979 (Foraminiferida)	1989	Banner, F T
480	Comments On The Proposed Order Of Precedence Of The Family group Names Acrididae, Oedipodidae And Locustidae (Insecta, Orthoptera) (3.)	1989	Kerzhner, I M
481	Comment On The Specific Name (Arnouxii Dumeril, 1851 Or Pelagica Girard, 1857) Of A Pacific basin Gekkonid Lizard	1989	Kluge, A C
482	Comments On The Proposed Conservation Of The Spelling Semioptera Wallacii Gray, 1859 (Aves, Paradisaeidae)	1989	Lecroy, M  | Block, W J
483	Comment On The Proposed Suppression Of Rallus Nigra Miller, 1784 (Aves)	1989	Walters, M P
484	Opinion 1518	1989-03-29	
485	Opinion 1519	1989-03-29	
486	Opinion 1520	1989-03-29	
487	Opinion 1521	1989-03-29	
488	Opinion 1522	1989-03-29	
489	Opinion 1523	1989-03-29	
490	Opinion 1524	1989-03-29	
491	Opinion 1525	1989-03-29	
492	Opinion 1526	1989-03-29	
493	Opinion 1527	1989-03-29	
494	Opinion 1528	1989-03-29	
495	Opinion 1529	1989-03-29	
496	Opinion 1530	1989-03-29	
497	Opinion 1531	1989-03-29	
498	Opinion 1532	1989-03-29	I C Z N
499	Opinion 1533	1989-03-29	
500	Opinion 1534	1989-03-29	
501	Opinion 1535	1989-03-29	
502	Marssonopora Lang 1914 Bryozoa Cheilostomata Proposed Designation Of Membranipora densispina Levinsen 1925 As The Type Species	1989	Taylor, P D  | Viogt, E
503	Valanginites Sayn In Kilian 1910 Cephalopoda Ammonoidea Confirmation Of The Author Of The Genus And Of Ammonites nucleus Roemer 1841 As Its Type Species	1989	Rawson, P F  | Kemper, E
504	Case 2624. Ranguna Bott 1966 and Larnaudia Bott 1966 (Crustacea, Decapoda): proposed fixation of Thelphusa longipes A. Milne Edwards, 1869 and Thelphusa larnaudii A. Milne Edwards, 1869 as the respective type species	1989	Türkay, M  | Naiyanetr, P
505	Case 2647. Heliophanus Kochi Simon, 1868 (Arachnida, Araneae): Proposed Conservation Of The Specific Name	1989	Proszynski, J
506	Saissetia Deplanche 1859 Insecta Homoptera Proposed Designation Of Lecanium coffeae Walker 1852 As The Type Species	1989	
507	Fonscolombia Lichtenstein 1877 Insecta Homoptera Proposed Designation Of Fonscolombia graminis Lichtenstein 1877 As The Type Species	1989	
508	Protocalliphora Hough 1899 Insecta Diptera And Its Type Species Musca azurea Fallen 1817 Proposed Conservation Of Usage By Designation Of A Replacement Lectotype	1989	Sabrosky, C W
509	Osteoglossum Cuvier, 1829 (Osteichthyes, Osteoglossiformes): proposed fixation of O. bicirrhosum Cuvier, 1829 as the name of the type species	1989	Kottelat, Maurice
510	Comment opposing the proposed conservation of |Physcus| Howard, 1895 (Insecta, Hymenoptera) by the suppression of |Coccobius| Ratzeburg, 1852	1989	Lasalle, J  | Bouček, Z
511	Opinion 1536	1989-06-23	
512	Opinion 1537	1989-06-23	
513	Opinion 1538	1989-06-23	
514	Opinion 1539	1989-06-23	
515	Opinion 1540	1989-06-23	
516	Opinion 1541	1989-06-23	
517	Opinion 1542	1989-06-23	
518	Opinion 1543	1989-06-23	
519	Opinion 1544	1989-06-23	
520	Opinion 1545	1989-06-23	
521	Opinion 1546	1989-06-23	
522	Opinion 1547	1989-06-23	
523	Opinion 1548	1989-06-23	
524	Ixodes angustus Neumann 1899 And Ixodes woodi Bishopp 1911 Arachnida Acari Proposed Conservation By The Replacement Of The Holotype Of Ixodes angustus By A Neotype	1989	Robbins, R G  | Keirans, J E
525	Helophorus brevipalpis Bedel 1881 Insecta Coleoptera Proposed Precedence Over Helophorus creticus Kiesenwetter 1858	1989	Angus, R B
526	Helophorus obscurellus Poppius 1907 Insecta Coleoptera Proposed Precedence Over Helophorus fausti Kuwert 1887	1989	Angus, R B
527	Micropterus patachonicus King 1831 And Anas pteneres Forster 1844 Both Currently In Tachyeres Owen 1875 Aves Anseriformes Proposed Conservation Of The Specific Names	1989	Livezey, B C
528	Use Versus Priority In Zoological Nomenclature: A Contribution To The Discussion	1989	Melville, R V
529	Comments On The Proposed Conservation Of Drepanites Mojsisovics, 1893 And Hyphoplites Spath 1922 (Mollusca, Cephalopoda). (1)	1989	Wright, C W
530	Comment On The Proposed Conservation Of Accepted Usage Of Monograptus Exiguus (Graptolithina) By The Citation Of Lapworth (1876) As Author	1989	Sudbury, M
531	Opinion 1549	1989-09-29	
532	Opinion 1550	1989-09-29	
533	Opinion 1551. Hypsibius Ehrenberg, 1848 (Tardigrada): Macrobiotus dujardini Doyère, 1840 designated as the type species	1989-09-29	I C Z N
534	Opinion 1552	1989-09-29	
535	Opinion 1553	1989-09-29	
536	Opinion 1554	1989-09-29	
537	Opinion 1555	1989-09-29	
538	Opinion 1556	1989-09-29	
539	Opinion 1557	1989-09-29	
540	Opinion 1558	1989-09-29	
541	Opinion 1559	1989-09-29	
542	Opinion 1560	1989-09-29	
543	Opinion 1561	1989-09-29	
544	Opinion 1562	1989-09-29	
545	Opinion 1563	1989-09-29	I C Z N
546	Opinion 1564	1989-09-29	
547	Opinion 1565	1989-09-29	
548	Opinion 1566. Megaloceros Brookes, 1828 (Mammalia, Artiodactyla): original spelling emended	1989	Nomenclature, International Commission On Zoological
549	Case 2637. Buthus vittatus (currently Centruroides vittatus; Arachnida, Scorpionida): proposed recognition of Wood 1863 as author of the specific name and designation of a neotype, and Centrurus hentzi (currently Centruroides hentzi) Banks 1904: proposed conservation of the specific name	1989	Stockwell, Scott A  | Levi, Herbert W
550	Shoemakerella Pirlot 1936 Crustacea Amphipoda Proposed Designation Of Lysianax cubensis Stebbing 1897 As The Type Species	1989	Lowry, J K  | Stoddart, H E
551	Curculio viridicollis Fabricius 1792 Currently Phyllobius viridicollis Insecta Coleoptera Proposed Conservation Of The Specific Name And Rhyncolus Germar 1817 Proposed Designation Of Curculio ater Linnaeus 1758 As The Type Species	1989	Thompson, R T
552	Case 2676. Ochthebius Leach 1815 (Insecta, Coleoptera): proposed conservation of Elophorus marinus Paykull 1798 as the type species	1989	Hansen, M
553	Exoprosopa Macquart, 1840 (Insecta, Diptera): proposed confirmation of Anthrax pandora Fabricius, 1805 as the type species	1989	Evenhuis, N L  | Greathead, D J
554	Musca heraclei Linnaeus 1758 Currently Euleia heraclei Insecta Diptera Proposed Conservation Of Heraclei As The Correct Spelling Of The Specific Name	1989	White, I M  | Seymour, P R
555	Callionymus pusillus Delaroche 1809 Osteichthyes Perciformes Proposed Conservation Of The Specific Name	1989	Fricke, R
556	Atheris Cope 1862 Reptilia Serpentes Proposed Conservation And Proposed Confirmation Of Vipera chlorechis Pel 1851 As The Valid Name Of The Type Species	1989	Broadley, D G
557	Report On The Proposed Conservation Of The Family group Name Belemnitidae D'orbigny 1845 Mollusca Coleoidea With Suppression Of The Generic Name Belemnites Lamarck 1799 And The Designation Of Passaloteuthis Lissajous 1915 As The Type Genus	1989	Tubbs, P K
558	An appraisal of the zoology of C. S. Rafinesque	1988	Wheeler, Alwynne C
559	Case 2609 Madrepora Umax Esper, 1797 (currently Herpolitha Umax) and Fungia talpina Lamarck, 1801 (currently Polyphyllia talpina; both Cnidaria, Anthozoa): proposed conservation of the specific names	1988	Hoeksema, B W
560	Coenobita Latreille, 1829 (Crustacea, Decapoda): proposed conservation	1988	Morgan, Gary J  | Holthuis, L B
561	Sphaeroma hookeri Leachn 1814 (currently Lekanesphaera hookeri; Crustacea, Isopoda): proposed conservation of the specific name	1988	Jacobs, B J M  | Holthuis, L B
562	Elachista Treitschke, 1833 (Insecta, Lepidoptera): proposed conservation, and confirmation of type species designation	1988	Nielsen, E S  | Nye, Iwb
563	Colias alfacariensis Ribbe, 1905 (Insecta, Lepidoptera): proposed availability as a senior synonym of Colias australi Verity, 1911	1988	Whitebread, S E  | Rezbanyai-Reser, L  | Geiger, H
564	Ictiobus Rafinesque, 1820 (Osteichthyes, Cypriniformes): proposed conservation	1988	Bailey, R M  | Eschmeyer, W N
565	Hydrolycus Müller & Troschel, 1844 (Osteichthyes, Cypriniformes): confirmation proposée de Hydrocyon scomberoides Cuvier, 1819 comme espèce-type. Case 2556	1988	Gery, J  | Mahnert, V
566	Ascalabotes gigas Bocage, 1875 (currently Tarentola gigas; Reptilia, Squamata): proposed conservation of the specific name	1988	Schleich, H H
567	Euryotis brantsii A. Smith, 1834 (currently Parotomys brantsii; Mammalia, Rodentia): proposed conservation of the specific name	1988	Rookmaaker, L C  | Meester, J
568	Use Versus Priority: Comments On A Paper By P.f.s. Cornelius, With Alternative Proposals For The Conservation Of Well known Names	1988	Key, Khl
569	Pragmatypes And The Role Of The Commission: A Reply To Dr P.k. Tubbs	1988	Disney, Rhl  | Erzinclioglu, Y Z
570	Comments On The Proposed Suppression Of Belemnites Lamarck, 1799, And The Conservation Of Belemnitidae D'orbigny, 1845. (Case 2571: See Bzn	1988	
571	Comment On The Proposed Conservation Of Conus Floridanus Gabb, 1869	1988	Harasewych, M G  | Petit, R E
572	Opinion 1464	1988-03-25	
573	Opinion 1465	1988-03-25	
574	Opinion 1466	1988-03-25	
575	Opinion 1467	1988-03-25	
576	Opinion 1468	1988-03-25	
577	Opinion 1469	1988-03-25	
578	Opinion 1470	1988-03-25	
579	Opinion 1471	1988-03-25	
580	Opinion 1472	1988-03-25	
581	Opinion 1473	1988-03-25	
582	Opinion 1474	1988-03-25	
583	Opinion 1475	1988-03-25	
584	Opinion 1476	1988-03-25	
585	Opinion 1477	1988-03-25	
586	Opinion 1478	1988-03-25	
587	Opinion 1479	1988-03-25	
588	Opinion 1480	1988-03-25	
589	Opinion 1479. Antispila Hübner, [1825] (Insecta, Lepidoptera): Antispila stadtmuellerella Hübner, [1825] designated as type species. 		I C Z N
590	Opinion 1481	1988-03-25	
591	Opinion 1482	1988-03-25	
592	Opinion 1483	1988-03-25	
593	Bubo Dumeril, 1806 And Surnia Dumeril, 1806 (Aves): Official List Entries Completed	1988	
594	Changes in North American fish names, especially as related to the International Code of Zoological Nomenclature, 1985	1988	Bailey, R M  | Robins, C R
595	Note by P. K. Tubbs, Executive Secretary of the International Commission on Zoological Nomenclature	1988	Tubbs, P K
596	Nonion de Montfort, 1808 (Faraminiferida): proposed designation of Nautilus faba Fichtel & Moll, 1798 as the type species	1988	Hansen, H J  | Rogl, F
597	Borelis De Montfort 1808 Foraminiferida Proposed Conservation	1988	Hansen, H J  | Rogl, F
598	Palaemon longirostris H. Milne Edwards 1837 Crustacea Decapoda Proposed Conservation Of The Specific Name	1988	Holthuis, L B
599	Liparidae Gill, [30 September] 1861 (Osteichthyes, Scorpaeniformes): proposed confirmation of spelling	1988	Vogt, K D
600	Scorpaenichthys marmoratus Girard, 1854 (Osteichthyes, Scorpaeniformes): proposed conservation of the specific name and confirmation of authorship	1988	Lea, R N  | Eschmeyer, William N
601	Ameiurus Rafinesque, 1820 (Osteichthyes, Siluriformes): proposed designation of Silurus lividus Rafinesque, 1820 (= Pinelodus natalis Lesueur, 1819) as the type species	1988	Bailey, R M  | Robins, C R
602	Hyla chrysoscelis Johnson, 1961 (Amphibia, Anura): proposed conservation and designation of a neotype	1988	Smith, H M  | Fitzgerald, K T  | Guillette, L J J R
603	Camelus Linnaeus, 1758 (Mammalia, Artiodactyla): proposed designation of Camelus bactrianus Linnaeus, 1758 as type species	1988	Erridge, N
604	Comment On The Proposed Conservation Of The Name Ctenopoma Oxyrhynchum Boulenger, 1902 (Osteichthyes, Perciformes) By The Suppression Of C. Weeksii Boulenger, 1896. (Case 2595: See Bzn @44@: 192-193). Reply	1988	Norris, S M
605	Comment On The Suggested Introduction Of 'protected Works'. (See Bzn	1988	Manuel, R L
606	Opinion 1484	1988-06-24	
607	Opinion 1485	1988-06-24	
608	Opinion 1486	1988-06-24	
609	Opinion 1487	1988-06-24	
610	Opinion 1488	1988-06-24	
611	Opinion 1489	1988-06-24	
612	Opinion 1490	1988-06-24	
613	Opinion 1491	1988-06-24	
614	Opinion 1492	1988-06-24	
615	Opinion 1493	1988-06-24	
616	Opinion 1494	1988-06-24	
617	Opinion 1495	1988-06-24	
618	Opinion 1496	1988-06-24	
619	Opinion 1497. Opim Wesmael, 1835 (Insecta, Hymenoptera): Opius pallipes Wesmael, 1835 designated as type species 	1988-06-24	I C Z N
620	Opinion 1498	1988-06-24	
621	Opinion 1499	1988-06-24	
622	Opinion 1500	1988-06-24	
623	Increased Nomenclatural Stability Through Lists Of Names In Current Use	1988	Hawksworth, D L
624	Septotrochammina Zheng 1979 Foraminiferida Proposed Designation Of Remaneica gonzalezi Seiglie 1964 As The Type Species	1988	Loeblich, A R Jr  | Tappan, Loeblich H
625	Coryphium angusticolle Stephens 1834 Insecta Coleoptera Proposed Conservation Of Both The Generic And Specific Names	1988	Zerche, L
626	Case 2632. Tachina orbata Wiedemann, 1830 (currently Perihaea orbata; Insecta, Diptera): proposed confirmation of neotype designation	2632	Crosskey, R W  | Shima, H
627	Tenthredo zonula Klug 1817 Insecta Hymenoptera Proposed Conservation Of The Specific Name	1988	Taeger, A
628	Saccopharynx Mitchill, 1824 (Osteichthyes, Saccopharyngiformes): proposed conservation	1988	Eschmeyer, William N  | Robins, C Richard
629	Case 2616 Ichthyophiidae Taylor, 1968 (Amphibia, Gymphiona): proposed conservation	1988	Wilkinson, Mark  | Nussbaum, Ronald A
630	Thorius pennatulus Cope, 1869 (Amphibia, Caudata): proposed conservation of the specific name	1988	Smith, Hobart M  | Hanken, James
631	Semioptera wallacii Gray 1859 Aves Paradisaeidae Proposed Confirmation As The Correct Spelling	1988	Lecroy, M
632	Comment On The Proposed Conservation Of Borelis De Montfort, 1808	1988	Banner, F T
633	Comment On The Proposal To Set Aside The Status Of The Putative Type Specimen Of Silurus Felis Linnaeus, 1766 (Currently Ariopsis Felis: Osteichthyes, Siluriformes)	1988	Wheeler, A
634	Comment On The Family Name For The Storm Petrels (Aves)	1988	Bourne, Wrp
635	Opinion 1501	1988-09-23	
636	Opinion 1502	1988-09-23	
637	Opinion 1503	1988-09-23	
638	Opinion 1504	1988-09-23	
639	Opinion 1505	1988-09-23	
640	Opinion 1506	1988-09-23	
641	Opinion 1507. Musca marginalis Wiedmann, 1830 (currently Chrysomya marginalis; Insecta, Diptera): specific name conserved	1988-09-23	Nomenclature, International Commission On Zoological
642	Opinion 1508	1988-09-23	
643	Opinion 1509	1988-09-23	
644	Opinion 1510	1988-09-23	
645	Opinion 1511	1988-09-23	
646	Opinion 1512	1988-09-23	
647	Opinion 1513. Synapturanus Carvalho, 1954 (Amphibia, Anura): Synapturanus  mirandaribeiroi Nelson & Lescure, 1975 designated as the type species	1988-09-23	N, I C Z
648	Opinion 1514	1988-09-23	
649	Opinion 1515	1988-09-23	
650	Opinion 1516	1988-09-23	
651	Opinion 1517	1988-09-23	
652	Orbitolina d'Orbigny, 1850 (Foraminiferida): proposed confirmation of Orbulites concava Lamarck, 1816 as the type species	1988	Schroeder, R  | Simmons, M D
653	Case 2653 Hapalorhynchus beadlei Goodman 1987 Trematoda Digenea Proposed Replacement Of The Holotype By A Lectotype	1988	Platt, T R
654	Phyllodoce (Carobia) rubiginosa Saint-Joseph, 1988 (Currently also Nereiphylla rubiginosa; Annelida, Polychaeta): proposed conservation of the specific name	1988	Pleijel, F
655	Case 2636 Fizesereneia Takeda And Tamura 1980 Crustacea Decapoda Proposed Confirmation Of Troglocarcinus heimi Fize And Serene 1956 As The Type Species	1988	Kropp, R K
656	Bodotria Goodsir, 1843 (Crustacea, Cumacea): proposed conservation	1988	Bacescu, M  | Holthuis, L B
657	Iphinoe Bate, 1856 (Crustacea, Cumacea): proposed conservation	1988	Bacescu, M  | Holthuis, L B
658	Aleuropteryx Löw, 1885 (Insecta, Neuroptera): proposed designation of Aleuropteryx loewii Klapálek, 1894 as the type species	1988	Oswald, J D  | Meinander, M
659	Sialis Latreille, 1802 (Insecta, Megaloptera): proposed conservation by the confirmation of Phryganea phalaenoides Linnaeus, 1758 as the type species of Semblis Fabricius, 1775 (Insecta, Trichoptera)	1988	Oswald, J D
660	Ophonus Dejean, 1821 and Tachys Dejean 1821 (Insecta, Coleoptera): proposed designation of type species	1988	Silfverberg, H
661	Papilio carthami Hübner,[1813] and Syrichthus serratulae major Staudinger, 1875 (currently both in Pyrgus; Insecta, Lepidoptera): proposed conservation of the names carthami and major	1988	De Jong, R
662	Case 2654 Rapport Sur Les Myodaires Du Docteur Robineau Desvoidy 1826 Proposed Nomenclatural Suppression	1988	Sabrosky, C W
663	Problems in the Nomenclature of Higher Taxonomic Categories	1991	Starobogatov, Ya I
664	Amphiporus Ehrenberg, 1831 (Nemertea): proposed designation of Planaria lactiflorea Johnston, 1828 as the type species	1991	Gibson, R  | Crandall, F B
665	Haustator Montfort, 1810 (Mollusca, Gastropoda): proposed conservation	1991	Petit, R E  | Le Renard, J
666	Laeocochlis Dunker And Metzger 1874 Mollusca Gastropoda Proposed Conservation As The Correct Spelling	1991	Heppell, D
667	Ceratites nodosus (Cephalopoda, Ammonoidea): proposed attribution of the specific name to Schlotheim, 1813, and proposed designation of a lectotype	1991	Urlichs, M
668	Vatellus Aubé, 1837 (Insecta, Coleoptera): proposed conservation	1991	Nilsson, A N
669	Coccinella undecimnotata Schneider,[1792] (currently Hippodamia (Semiadalia) undecimnotata; Insecta, Coleoptera): proposed conservation of the specific name	1991	Pope, R D
670	Plusia flacifera Kirby, 1837 (currently Anagrapha falcifera; Insecta, Lepidoptera): proposed conservation of the specific name	1991	Lafontaine, J D  | Poole, R W
671	Simulium juxtacrenobium Insecta Diptera A Proposal That Availability Of The Specific Name Be Taken From The Intended Original Description By Bass And Brockhouse 1990	1991	Bass, J A B  | Brockhouse, C
672	Vipio Latreille, 1804 (Insecta, Hymenoptera): proposed designation of Agathis longicauda Boheman, 1853 as the type species	1991	Wharton, R A  | Mason, Wrm
673	Natrix gemonensis Laurenti, 1768 (currently Coluber gemonensis), Coluber viridiflavus Lacépède, 1789 and Coluber helvetivus Lacépède, 1789 (currently Natrix natrix helvetica) (Reptilia, Serpentes): proposed conservation of the specific names	1991	Schätti, B  | Stimson, A F  | Henle, K
674	Comments On The Proposed Precedence Of Bathynomus A. Milne edwards, 1879 (Crustacea, Isopoda) Over Palaega Woodward, 1870	1991	De A Rodrigues, S
675	Comment on the conservation of Semblis Fabricius, 1775 (Insecta, Trichoptera) by the designation of Phryganea phalaenoides Linnaeus, 1758 as the type species	1991	Kerzhner, I M
676	Comments On The Proposed Conservation Of Acanthophthalmus Van Hasselt In Temminck, 1824 (Osteichthyes, Cypriniformes) With Cobitis Kuhlii Valenciennes In Cuvier & Valenciennes, 1846 As The Type Species	1991	Ng, Pkl  | Munro, A D  | Lim, Kkp
677	Opinion 1623	1991-03-26	
678	Opinion 1624	1991-03-26	
679	Opinion 1625	1991-03-26	
680	Opinion 1626	1991-03-26	
681	Opinion 1627	1991-03-26	
682	Opinion 1628	1991-03-26	
683	Opinion 1629	1991-03-26	
684	Opinion 1630	1991-03-26	
685	Opinion 1631	1991-03-26	
686	Opinion 1632	1991-03-26	
687	Opinion 1633	1991-03-26	
688	Opinion 1634	1991-03-26	
689	How conservative should nomenclature be? Comments on the principle of priority	1991	Ng, Pkl
690	Fusus Helbling, 1779 (Mollusca, Gastropoda): proposed confirmation of unavailability	1991	Petit, R E  | Wilson, D
691	Cycloceras M'Coy, 1844 (Mollusca, Nautiloidea): proposed designation of C. laevigatum M'Coy, 1844 as the type species, and proposed designation of a neotype for C. laevigatum	1991	Histon, K
692	Phyllodoce Lamarck, 1818 and Polyodontes de Blainville, 1828 (Annelida, Polychaeta): proposed conservation	1991	Pleijel, Fredrik
693	Chelifer museorum Leach, 1817 (currently Cheiridium museorum; Arachnida, Pseudoscorpionida): proposed conservation of the specific name	1991	Harvey, M S
694	Goniosoma conspersum Perty, December 1833 (currently Mitobates conspersus; Arachnida, Opiliones): proposed conservation of the specific name	1991	Kury, A B
695	Histoire abrégée des insectes qui se trouvent aux environs de Paris (Geoffroy, 1762): proposed conservation of some generic names (Crustacea and Insecta)	1991	Kerzhner, I M
696	Rhinapion Beguin-Billecocq, 1905 (Insecta, Coleoptera): proposed conservation	1991	Alonso-Zarazaga, M A  | Wanat, M
697	Brahmaea Walker, 1855 (Insecta, Lepidoptera): proposed confirmation of Bombyx certhia Fabricius, 1793 as the type species	1991	N\ässig, W A  | Nye, Iwb
698	Comment On The Proposed Precedence Of Polygyridae Pilsbry, 1895 Over Mesodontidae Tryon, 1866 (Mollusca, Gastropoda)	1991	Heppell, D
699	Comment On The Proposed Conservation Of Proptera Rafinesque, 1819	1991	Smith, D G
700	Comments On The Proposed Conservation Of Bruchus Linnaeus, 1767, Ptinus Linnaeus, 1767, And Mylabris Fabricius, 1775 (Insecta, Coleoptera)	1991	Kerzhner, I M  | Kirejtshuk, A G
701	Comments On The Need For Stability In Fish Family group Names	1991	Nelson, J S
702	Comment On The Proposed Precedence Of Homalopteridae Bleeker, 1859 Over Balitoridae Swainson, 1839 (Osteichthyes, Cypriniformes)	1991	Ng, Pkl  | Lim, Kkp
703	Comments On The Proposed Conservation Of The Specific Name Of Rivulus Marmoratus Poey, 1880 (Osteichthyes, Cyprinodontiformes)	1991	Seegers, L
704	Comments On The Suppression Of Epicrium Wagler, 1828 And Epicriidae Fitzinger, 1843 (Amphibia, Gymnophiona)	1991	Dubois, A
705	Comments On The Proposed Conservation Of The Specific Name Of Coccyzus Euleri Cabanis, 1873 (Aves, Cuculiformes)	1991	Banks, R C
706	Comments On The Proposed Conservation Of Phororhacos Ameghino, 1889	1991	Olson, S L
707	Comments On The Proposed Conservation Of Phororhacos Ameghino, 1889	1991	Bock, W J
708	Comments On The Family Name For The Storm Petrels (Aves)	1991	Bock, W J
709	Opinion 1635	1991-06-27	
710	Opinion 1636	1991-06-27	
711	Opinion 1637	1991-06-27	
712	Opinion 1638	1991-06-27	
713	Opinion 1639	1991-06-27	
714	Opinion 1640. Ranguna Bott, 1966 and Larnaudia Bott, 1966 (Crustacea, Decapoda): Potamon rangoonensis Rathbun, 1904 and Thelphusa larnaudii A. Milne Edwards, 1869 confirmed as the respective type species	1991-06-27	I C Z N
715	Opinion 1641	1991-06-27	
716	Opinion 1642	1991-06-27	
717	Opinion 1643. Ceratopogon puncticollis Becker, 1903 (currently Culicoides puncticollis;  Insecta, Diptera): given precedence over Ceratopogon algecirensis  StrobI, 1900	1991-06-27	I C Z N
718	Opinion 1644	1991-06-27	
719	Opinion 1645	1991-06-27	
720	Opinion 1646	1991-06-27	
721	Opinion 1647	1991-06-27	
722	Opinion 1648	1991-06-27	
723	Ptychagnostus Jaekel 1909 And Glyptagnostus Whitehouse 1936 Trilobita Proposed Conservation Of Accepted Usage	1991	Shergold, J H  | Laurie, J R
724	Asaphus eichwaldi Fischer Von Waldheim In Eichwald 1825 Currently Paladin eichwaldi Trilobita Proposed Conservation Of Neotype Designation	1991	Hahn, G
725	J.c. Megerle's 1801-1805 Auction Catalogues Of Insects Proposed Suppression With Conservation Of The Specific Names Of Saperda alboguttata Megerle 1803 Now In Apomecyna Coleoptera And Hippobosca variegata Megerle 1803 Diptera	1991	Kerzhner, I M
726	Paolia vetusta Smith 1871 Insecta Protorthoptera Proposed Replacement Of Neotype By Rediscovered Holotype	1991	Maples, C G
727	Eurymeloides Ashmead 1889 Insecta Homoptera Proposed Confirmation Of Eurymela bicincta Erichson 1842 As The Type Species And Designation Of A Neotype For Eurymela bicincta	1991	Stevens, M M  | Fletcher, M J
728	Scoparipes Signoret 1880 Insecta Heteroptera Proposed Confirmation Of Cydnus latipes Westwood 1837 As The Type Species	1991	Lis, J A
729	Diabrotica undecimpunctata Mannerheim 1843 Insecta Coleoptera Proposed Conservation Of The Specific Name And Of The Subspecific Name Howardi Barber 1947	1991	Tubbs, P K
730	Case 2767. Drosophila hydei Sturtevant, 1921 (Insecta, Diptera): proposed conservation of the specific name	1991	Vilela, C R  | Bächli, G
731	Chrysops atlanticus Pechuman 1949 Insecta Diptera Proposed Conservation Of The Specific Name	1991	Chainey, J E
732	Streptograptus Yin 1937 Graptolithina Proposed Designation Of Graptolithus plumosus Baily 1871 As The Type Species	1991	Loydell, D K  | Xu, C
733	Amphiuma tridactylum Cuvier 1827 Amphibia Caudata Proposed Conservation Of The Specific Name	1991	Dundee, H A
734	Ichthyosaurus trigonus Owen 1840 Currently Macropterygius trigonus Reptilia Ichthyopterygia Proposed Replacement Of Neotype By Rediscovered Holotype	1991	Spamer, E E  | Torrens, H S
735	Comments On The Proposed Confirmation Of A Lectotype For Lindholmiola Barbata (Ferussac, 1821 Or 1832) (Mollusca, Gastropoda)	1991	Kadolsky, D
