DocumentID	Title	Date	Authors
2065	THE DISTRIBUTION OF PHOSPHORUS (P31 AND P32) IN DORSAL AND VENTRAL HALVES OF THE RANA PIPIENS GASTRULA	1954-06-01	Grant, Philip
2066	NUTRITION OF THE SEA URCHIN, STRONGYLOCENTROTUS PURPURATUS	1954-06-01	Lasker, Reuben  | Giese, Arthur C
2067	OXIDATIVE ENZYMES IN THE THORACIC MUSCLES OF THE WOODROACH LEUCOPHAEA MADERAE	1954-06-01	Mcshan, W H  | Kramer, Sol  | Schlegel, Vera
2068	TIDAL RHYTHMICITY OF RATE OF WATER PROPULSION IN MYTILUS, AND ITS MODIFIABILITY BY TRANSPLANATION	1954-06-01	Rao, Kandula Pampapathi
2069	THE RESPIRATORY METABOLISM OF TISSUES OF MARINE TELEOSTS IN RELATION TO ACTIVITY AND BODY SIZE	1954-06-01	Vernberg, F John
2070	A PERSISTENT DIURNAL RHYTHM OF CHROMATOPHORIC RESPONSE IN EYESTALKLESS UCA PUGILATOR	1954-06-01	Webb, H Marguerite  | Bennett, Miriam F  | Brown, Frank A
2071	Four new land snails from the South-eastern united States	1965	
2072	On the identity of Conus pastinaca	1965	
2073	A new species of Lithasia from Mississippi	1965	
2074	A new species of Clappia from Alabama	1965	
2075	A new Cypraea from Easter Island	1965	
2076	A new Streptostyla from Nicaragua	1966	
2077	Note on a new rotifer, Limnias cornuella	1889	
2078	Descriptions of new isopod crustaceans of the family Sphaeromidae	1906	Richardson, H
2079	Schizopod crustaceans in the U. S. National Museum. The families Lophogastridae and Eucopiidae	1906	Ortmann, Arnold E
2080	Mammals collected by Dr. W. L. Abbott in the Karimata Islands, Dutch EastIndies	1906	Miller, Gerrit S
2081	Notes on a collection of fishes from Argentina, South America, with descriptions of three new species	1906-07-25	Evermann, Barton W  | Kendall, W C
2082	The urocoptid mollusks from the mainland of America in the collection of the United States National Museum	1906	Bartsch, Paul
2083	A review of the flounders and soles of Japan	1906-09-10	Jordan, David S  | Starks, E C
2084	The mammals collected by Dr. W. L. Abbott in the Rhio-Linga Archipelago	1906	Miller, Gerrit S
2085	A review of the Poeciliidae or killifishes of Japan	1906-09-10	Jordan, David S  | Snyder, John O
2086	The digger wasps of North America and the West Indies belonging to the subfamily Chlorioninae	1906	Fernald, H T
2087	On the diurnal Lepidoptera of the Athabaska and MacKenzie Region, British America	1906	Cary, Merritt
2088	List of fishes collected in Japan in 1903, with descriptions of new genera and species	1906-09-24	Smith, H M  | Pope, T E B
2089	A new Costa Rican amphipod	1906	Stebbing, Thomas R R
2090	Fishes collected in the Philippine Islands by Maj. Edgar A. Mearns, surgeon, U.S. Army	1906-09-24	Evermann, Barton W  | Seale, A
2091	Notes on a newly mounted skeleton of Merycoidodon, a fossil mammal	1906	Gilmore, Charles W
2092	Notes on a collection of fishes from Port Arthur, Manchuria, obtained by James Francis Abbott	1906-10-08	Jordan, David S  | Starks, E C
2093	Notes on the slow lemurs	1906	Lyon, Marcus Ward
2094	Anatomical observations on a collection of orang skulls from western Borneo; with a bibliography	1906	Hrdlick, Ales
2095	Description of a new species of great ant-eater from Central America	1906	Lyon, Marcus Ward
2096	Note on an occurrence of graphitic iron in a meteorite	1906	Tassin, Wirt
2097	Mammals of Banka, Mendanau, and Billiton Islands, between Sumatra and Borneo	1906	Lyon, Marcus Ward
2098	A review of the herring-like fishes of Japan	1906	Jordan, David Starr  | Herre, Albert Christian
2099	Mammal remains from two prehistoric village sites in New Mexico and Arizona	1906	Lyon, Marcus Ward
2100	Description of a new rock-fish of the genus Sebastodes from California	1907-01-09	Evermann, Barton W  | Goldsborough, E L
2101	Mammals of Batam Island, Rhio Archipelago	1907	Lyon, Marcus Ward
2102	An account of Amazon River fishes collected by J. B. Steere; with a note on Pimelodus clarias	1907-01-16	Eigenmann, C H  | Bean, Barton A
2103	North American parasitic copepods belonging to the family Caligidae. Pt. 2. The Trebinae and Euryphorinae	1907	Wilson, Charles Branch
2104	Les zoocecidies du nord de l'Afrique	1912	
2105	Note sur les Silvanini. Synonymies et descriptions de genres nouveaux et de nouvelles especes	1913	
2106	Famille des Nitidulidae. Notes synonymiques et rectifications á la nomenclature	1913	Grouvelle, A
2107	Contribution a la faune des Orthopteres de la Guyane franYaise	1912	
2108	Notes sur quelques Coccinellides de l'Inde et de la Birmanie appartenant a la collection de M. Andrewes de Londres et description d'especes et de varietes nouvelles	1912	
2109	New Cuban Urocoptidae	1911	Torre, C De La
2110	A description of some new genera and species of petalocerous Coleoptera	1827	Kirby, W
2111	Descriptions of three new species of land tortoises	1828	Bell, T
2112	A description of some coleopterous insects in the collection of the Rev. F.W. Hope, F.L.S	1828	Kirby, W
2113	Cordulia Curtisii Dale, a species hitherto undescribed, characterised	1834	Dale, J C
2114	A new colubrid snake of the genus Pseudorabdion from Sumatra	1961	Inger, R F  | Leviton, A E
2115	TAIL MELANOPHORES OF XENOPUS IN NORMAL DEVELOPMENT AND REGENERATION	1960-02-01	Bagnara, Joseph T
2116	THE RELATIONSHIP OF REPRODUCTIVE TEMPERATURE AND THE GEOGRAPHICAL RANGE OF THE MARINE WOODBORER LIMNORIA TRIPUNCTATA	1960-02-01	Beckman, Carolyn  | Menzies, Robert
2117	THE LARVAL STAGES OF PLEURONCODES PLANIPES STIMPSON (CRUSTACEA, DECAPODA, GALATHEIDAE)	1960-02-01	Boyd, Carl M
2118	THE MOULTING CYCLE IN BALANUS BALANOIDES L	1960-02-01	Crisp, D J  | Patel, B S
2119	EFFECTS OF TURBIDITY-PRODUCING MATERIALS IN SEA WATER ON EGGS AND LARVAE OF THE CLAM (VENUS (MERCENARIA) MERCENARIA)	1960-02-01	Davis, Harry C
2120	CATION REGULATION AND SURVIVAL OF THE RED ALGA, PORPHYRA PERFORATA, IN DILUTED AND CONCENTRATED SEA WATER	1960-02-01	Eppley, Richard W  | Cyrus, Charles C
2121	THE EFFECTS OF THYROXIN AND GROWTH HORMONE ON LIVER POLYPLOIDY	1960-02-01	Geschwind, I I  | Alfert, M  | Schooley, C
2122	SURFACE ANTIGEN DYNAMICS IN THE SLIME MOLD, DICTYOSTELIUM DISCOIDEUM	1960-02-01	Gregg, James H
2123	THE EFFECT OF POTASSIUM DEFICIENCY ON THE FREE AMINO ACID PATTERN OF THE MUSCLE TISSUE OF PROTEIN-MAINTAINED FUNDULUS HETEROCLITUS	1960-02-01	Hanlon, David P
2124	STRUCTURAL AND FUNCTIONAL CHANGES IN A GENERATION IN TETRAHYMENA	1960-02-01	Holz, George G
2125	ANTIGENS OF THE SEA URCHIN SPERM SURFACE	1960-02-01	Kohler, Kurt  | Metz, Charles B
2126	THE RELEASE OF EFFERENT NERVE ACTIVITY IN THE ROACH, PERIPLANETA AMERICANA, BY EXTRACTS OF THE CORPUS CARDIACUM	1960-02-01	Milburn, Nancy  | Weiant, Elizabeth A  | Roeder, Kenneth D
2127	ON THE HARDENING OF THE CHORION OF THE FISH EGG AFTER FERTILIZATION. III. THE MECHANISM OF CHORION HARDENING IN ORYZIAS LATIPES	1960-02-01	Ohtsuka, Eiji
2128	LOW TEMPERATURE BLOCKAGE OF MOLTING IN UCA PUGNAX	1960-02-01	Passano, L M
2129	THE DEPOSITION OF SKELETAL STRUCTURES IN THE CRUSTACEA. I. THE HISTOLOGY OF THE GASTROLITH SKELETAL TISSUE COMPLEX AND THE GASTROLITH IN THE CRAYFISH, ORCONECTES (CAMBARUS) VIRILIS HAGEN--DECAPODA	1960-02-01	Travis, Dorothy F
2130	EFFECT OF TEMPERATURE AND SALINITY ON HEAT TOLERANCE IN TWO GRAPSOID CRABS, HEMIGRAPSUS NUDUS AND HEMIGRAPSUS OREGONENSIS	1960-02-01	Todd, Mary-Elizabeth  | Dehnel, Paul A
2131	METABOLISM OF SULFUR AMINO ACIDS IN MYTILUS EDULIS AND RANGIA CUNEATA	1960-04-01	Allen, Kenneth  | Awapara, J
2132	EFFECT OF TEMPERATURE AND SALINITY ON THE OXYGEN CONSUMPTION OF TWO INTERTIDAL CRABS	1960-04-01	Dehnel, Paul A
2133	LIMB REGENERATION AND ENDOCRINE ACTIVITY IN THE CRAYFISH	1960-04-01	Durand, James B
2134	STUDIES ON THE STRUCTURE AND PHYSIOLOGY OF THE FLIGHT MUSCLES OF BIRDS. 9. A QUANTITATIVE STUDY OF THE DISTRIBUTION PATTERN OF SUCCINIC DEHYDROGENASE IN THE PECTORALIS MAJOR MUSCLE OF THE PIGEON	1960-04-01	George, J C  | Talesara, C L
2135	THE EFFECTS OF OXYGEN POISONING ON THE POST-EMBRYONIC DEVELOPMENT AND BEHAVIOR OF A CHALCID WASP	1960-04-01	Goldsmith, Mary Helen M  | Schneiderman, Howard A
2136	CIRCULATION IN THE HAGFISH, MYXINE GLUTINOSA L	1960-04-01	Johansen, Kjell
2137	THE EFFECTS OF GLUCOSAMINE HYDROCHLORIDE ON THE DEVELOPMENT OF DROSOPHILA MELANOGASTER	1960-04-01	Rizki, M T M
2138	INTRACELLULAR DIGESTION AND HYDROLYTIC ENZYMES IN THE PHAGOCYTES OF PLANARIANS	1960-04-01	Rosenbaum, Robert M  | Rolon, Carmen I
2139	THE IN VITRO REACTION OF LIMULUS AMEBOCYTES TO BACTERIA	1960-04-01	Shirodkar, M V  | Warwick, A  | Bang, F B
2140	THE SELECTIVE ACCUMULATION OF BLOOD PROTEINS BY THE OOCYTES OF SATURNIID MOTHS	1960-04-01	Telfer, William H
2141	THE EFFECTS OF BLOOD PROTEIN DEPLETION ON THE GROWTH OF THE OOCYTES IN THE CECROPIA MOTH	1960-04-01	Telfer, William H  | Rutberg, L David
2142	MAGNETIC RESPONSE OF AN ORGANISM AND ITS SOLAR RELATIONSHIPS	1960-06-01	Brown, F A  | Brett, W J  | Bennett, Miriam F  | Barnwell, F H
2143	MAGNETIC RESPONSE OF AN ORGANISM AND ITS LUNAR RELATIONSHIPS	1960-06-01	Brown, F A  | Webb, H M  | Brett, W J
2144	SEX-LINKED INHERITANCE IN ULVA	1960-06-01	Foyn, Bjorn
2145	INFLUENCE OF CARBONIC ANHYDRASE INHIBITORS ON SHELL GROWTH OF A FRESH-WATER SNAIL, PHYSA HETEROSTROPHA	1960-06-01	Freeman, John A
2146	THE ACTION OF VARIOUS GOITROGENS IN INHIBITING LOCALIZATION OF RADIOIODINE IN THE THYROID AND THYMUS GLANDS OF LARVAL TREE TOADS	1960-06-01	Lynn, W Gardner  | Dent, James Norman
2147	INVESTIGATION OF THE FERTILIZATION INHIBITING ACTION OF ARBACIA DERMAL SECRETION	1960-06-01	Metz, Charles B
2148	PROTEIN CHANGES IN DEVELOPMENT	1960-06-01	Spiegel, Melvin
2149	TISSUE SPECIFICITY IN EMBRYONIC AND ADULT CYMATOGASTER AGGREGATA STUDIED BY SCALE TRANSPLANTATION	1960-06-01	Triplett, Edward L  | Barrymore, Susanne
2150	SOME ASPECTS OF OSMOREGULATION IN EMBRYONIC AND ADULT CYMATOGASTER AGGREGATA AND OTHER EMBIOTOCID FISHES	1960-06-01	Triplett, Edward L  | Barrymore, Susanne D
2151	Neue Trichopteren	1907	
2152	Zwei neue Arten der Gattung Coelosterna (Coleoptera) aus Sumatra	1907	Maria, Heller Karl
2153	Divers Coleopteres nouveaux provenant en majeure partie des Indes Neerlandaises	1907	
2154	A new subspecies of Megacephala murchisona from north Queensland	1907	Horn, W
2155	Die Copeognathen Javas	1907	Enderlein, G
2156	Diagnoses of new species of Macrurous Decapod Crustacea from the "Siboga-Expedition" II	1907	De Man, J G
2157	Diagnoses of new species of macrurous decapod crustaceans from the "Siboga-Expedition"	1907	
2158	Diagnoses of new species of macrurous decapod crustacea from the "Siboga-Expedition"	1908	
2159	Eine neue Olpium-Art aus Java	1908	
2160	Homopteren aus Semarang (Java) gesammelt von Herrn E. Jacobson	1908	H., Bierman C J
2161	The pteropoda of the Leyden Museum	1908	
2162	A new Coleotichus from Samoa	1908	
2163	E. Jacobons'sche Hymenopteren aus Semarang (Java). Evaniden, Braconiden und Ichneumoniden	1908	Szépligeti, G
2164	A new Longicorn Beetle from Borneo	1908	Cz., Ritsema Conrad
2165	MITOSIS AND CELL DIVISION IN EUGLENA SPIROGYRA EHRENBERG	1927-08-01	Ratcliffe, H L
2166	THE NERVOUS SYSTEM OF PELAGIC NEMERTEANS	1927-08-01	Coe, Wesley R
2167	A PATHOGENIC LUMINESCENT BACTERIUM	1927-09-01	Inman, O L
2168	SOME FACTORS AFFECTING THE TOXICITY OF HYDROCYANIC ACID FOR INSECTS	1927-09-01	Brinley, F J  | Baker, R H
2169	THE NATURAL HISTORY OF CUMINGIA TELLINOIDES	1927-09-01	Grave, Benjamin H
2170	THYROID AND GONAD AS FACTORS IN THE PRODUCTION OF PLUMAGE MELANINS IN THE DOMESTIC FOWL	1927-10-01	Horning, Benjamin  | Torrey, Harry Beal
2171	THE PERMEABILITY OF FROG SKIN TO UREA: II. THE EFFECT OF DEXTROSE AND SUCROSE	1927-10-01	Baskervill, M L
2172	THE STRUCTURE AND TRANSFORMATION OF THE LABIUM OF ANAX JUNIUS	1927-10-01	Whedon, Arthur D
2173	POLYVITELLINY IN POND SNAILS	1927-11-01	D., Edward  | Crabb, Ruby M
2174	THE EFFECT OF ALKALIES ON THE OXYGEN CONSUMPTION AND SUSCEPTIBILITY OF PLANARIA DOROTOCEPHALA	1927-11-01	Anderson, Louise A
2175	REGENERATION IN A TROPICAL EARTHWORM PERIONYX EXCAVATUS E. PERR	1927-11-01	Gates, G E
2176	STUDIES ON THE PHYSIOLOGICAL EFFECTS OF HYDROGEN CYANIDE	1927-11-01	Brinley, Floyd John
2177	THE RELATION BETWEEN THE RESPONSES BY AMOEligBA TO MECHANICAL SHOCK AND TO SUDDEN ILLUMINATION	1927-12-01	Folger, Harry Thomas
2178	GENETIC EVIDENCE FOR DIPLOID MALES IN HABROBRACON	1927-12-01	Whiting, Anna R
2179	CARBON DIOXIDE AS A NARCOTIC AGENT: I. THE EFFECT OF CARBON DIOXIDE UPON THE FERTILIZED EGG OF Arbacia	1927-12-01	Haywood, Charlotte
2180	EXPERIMENTAL LOCALIZATION OF NEW AXES IN CORYMORPHA WITHOUT OBLITERATION OF THE ORIGINAL POLARITY	1927-12-01	Child, C M
2181	Note sur le Péripate juliforme	1842	Milne-Edwards, Henri
2182	Brachymeria Intermedia (Nees) (Hymenoptera: Chalcididae) Established In North America	1966	Leonard, David E
2183	Two new species of Melanoplus from Alabama (Orthoptera: Acrididae)	1966	Jr., Dakin
2184	New stoneflies from Idaho (Plecoptera)	1966	Nebeker  | Gaufin
2185	New exotic crane-flies (Tipulidae: Diptera). Part XII	1966	Alexander, C P
2186	A Technique For Rearing The Immature Stages Of Tabanidae (Diptera.)	1966	Roberts, R H
2187	A cavernicolous pseudoscorpion of the genus Microcreagris from Southern Tennessee	1966	
2188	Ctenophthalmus cophurus schmiederi n. ssp. (Siphonaptera)	1966	
2189	Copidosoma (Litomastix) naevia n.sp., a new Encyrtine from Colorado (Chalcidoidea: Hymenop-tera)	1966	
2190	Aspisoma yechae sp. nov. (Coleoptera: Lampyridae)	1966	
2191	Two New North American Species of Smodicum Lacordaire (Coleoptera: Cerambycidae)	1966	Knull, Josef
2192	The taxonomic position of the Australian Anaplopus tuberculatus, with a proposed new sub-family (Anaplopinae) of the Tenebrionidae, and including remarks on the family status of the Merycidae (Coleoptera)	1966	
2193	A New Species of Montezumina with the Description of the Male of M. bradleyi Heb. (Orthoptera: Tettigoniidae: Phaneropterinae	1966	Nickle
2194	Photuris lloydi sp. nov. (Coleoptera: Lampyridae)	1966	
2195	A new Procladius species with description of the immature stages (Dipt.: Chironomidae)	1966	
2196	A new Hydroptilidae (Trichoptera)	1966	
2197	A new cryptic species of Cymbiodyta from the midwestern U.S. (Coleoptera: Hydrophilidae)	1966	
2198	New exotic crane-flies (Tipulidae: Diptera). Part XIII	1966	Alexander, C P
2199	Notes on the genus Neodiplocampta Curran and certain other Bombyliidae. Part I	1966	
2200	Description of male Agrilus bentseni Knull and one new species (Coleoptera: Buprestidae)	1966	
2201	New Paraleuctra from the Rocky Mountains (Plecoptera: Leuctridae)	1966	Nebeker  | Gaufin
2202	A new Staphylus from Costa Rica (Lepid.: Hesperiidae)	1966	
2203	A new species of Amorphoscelis from Iraq (Mantodea: Amorphoscelidae)	1966	
2204	Die Hautflüglergruppe "Sphecinae". iv. Teil. Die natürliche Gattung Sceliphron Klug (Pelopoeus Kirby)	1918	Kohl, F F
2205	Myriopodes récoltés en Syrie par le Docteur Theodore Barrois	1893	Porat, C
2206	Notes on birds from east Siberia and arctic Alaska	1915	
2207	A revision of the lizards of the genus Ameiva	1915	Barbour, T  | Noble, G K
2208	A revision of the lizards of the genus Ameiva	1915	Barbour, T  | Noble., G K
2209	Two new genera of myrmicine ants from Brazil. Cambridge Mass	1915	
2210	Two new genera of myrmicine ants from Brazil	1915	Wheeler, W M
2211	New chilopods from Mexico and the West Indies	1915	Chamberlin, R
2212	New spiders from New England, XI	1915	Emerton, J H
2213	Canadian spiders, II	1915	Emerton, J H
2214	An Ecological Perspective on Biodiversity Investigations: Examples from Australian Eucalypt Forests	1998	Austin, Mike P
2215	Deciphering Landscape Mosaics of Neotropical Trees: GIS and Systematic Sampling Provide New Views of Tropical Rainforest Diversity	1998	Clark, Deborah A
2216	Large-Area Mapping of Biodiversity	1998	Scott, J Michael  | Jennings, Michael D
2217	What Satellite Imagery and Large-Scale Field Studies Can Tell About Biodiversity Patterns in Amazonian Forests	1998	Tuomisto, Hanna
2218	Microhabitat Relations of the Rare Reed Bent Grass, Calamagrostis porteri Subsp. Insperata (Poaceae), with Implications for Its Conservation	1998	Bittner, R Todd  | Gibson, David J
2219	Population Genetics of the Cedar-Glade Endemic Astragalus bibullatus (Fabaceae) Using Isozymes	1998	Baskauf, Carol J  | Snapp, Sharon
2220	Genetic Variability in the Federal Threatened Mead's Milkweed, Asclepias meadii Torrey (Asclepiadaceae), as Determined by Allozyme Electrophoresis	1998	Tecic, Diane L  | Mcbride, Jenny L  | Bowles, Marlin L  | Nickrent, Daniel L
2221	Management and Restoration Ecology of the Federal Threatened Mead's Milkweed, Asclepias meadii (Asclepiadaceae)	1998	Bowles, M L  | Mcbride, J L  | Betz, R F
2222	The Pollination Ecology of Five Species of Penstemon (Scrophulariaceae) in the Tallgrass Prairie	1998	Clinebell, Richard R  | Bernhardt, Peter
2223	A Combined Cladistic Analysis of Angiosperms Using rbcL and Non-Molecular Data Sets	1998	Nandi, Owi I  | Chase, Mark W  | Endress, Peter K
2224	Pollination of Petaloid Geophytes by Monkey Beetles (Scarabaeidae: Rutelinae: Hopliini) in Southern Africa	1998	Goldblatt, Peter  | Bernhardt, Peter  | Manning, John C
2225	Pollination Ecology and Maintenance of Species Integrity in Cooccurring Disa racemosa L.f. and Disa venosa SW. (Orchidaceae) in South Africa	1998	Johnson, S D  | Steiner, K E  | Whitehead, V B  | Vogelpoel, L
2226	Tribal Phylogeny of the Asteraceae Based on Two Non-Coding Chloroplast Sequences, the trnL Intron and trnL/trnF Intergenic Spacer	1998	Bayer, Randall J  | Starr, Julian R
2227	A Synopsis of the Genus Echinopepon (Cucurbitaceae: Sicyeae), Including Three New Taxa	1998	Monro, Alex K  | Stafford, Peter J
2228	The Genera Cestrum and Sessea (Solanaceae: Cestreae) in Venezuela	1998	De Rojas, Carmen Benitez  | D'arcy, William G
2229	A Taxonomic Revision of Grimmia Subgenus Orthogrimmia (Musci, Grimmiaceae)	1998	Munoz, Jesus
2230	A Taxonomic Revision of Dicoma (Asteraceae: Cichorioideae: Mustisieae) for the Horn of Africa	1998	Ortiz, Santiago  | Rodriguez-Oubina, Juan  | Tadesse, Mesfin
2231	A Review of the Genus Paragonia (Bignoniaceae)	1998	Hauk, Warren D
2232	Synopsis of Crataegus Series Apiifoliae, Cordatae, Microcarpae, and Brevispinae (Rosaceae Subfam Maloideae)	1998	Phipps, J B
2233	Pome Anatomy of Rosaceae Subfam Maloideae, with Special Reference to Pyrus	1998	Aldasoro, Juan Jose  | Aedo, Carlos  | Navarro, Carmen
2234	An Ordinal Classification for the Families of Flowering Plants	1998	
2235	A Cladistic Analysis of Species Groups in Weinmannia (Cunoniaceae) Based on Morphology and Inflorescence Architecture	1998	Bradford, Jason C
2236	Taxonomic Revision of Geranium Sections Batrachioidea and Divaricata (Geraniaceae)	1998	Aedo, Carlos  | Aldasoro, Juan Jose  | Navarro, Carmen
2237	Parasiteklar insamlade i Norrland och Lappland af Joh. Rudolphi	1884	Holmgren, A E
2238	Species Capsidarum quas legit expeditio danica Galateae descripsit	1885	Reuter, O M
2239	Ueber die Gattung Canace Hal	1874	Loew, H
2240	Beschreibung zweier neuer Aphodius-Arten	1874	Harold, E
2241	Beiträge zur Kenntniss einiger coprophagen Lamellicornien (Achtes Stuck)	1874	Harold, E
2242	Neue Coleopteren aus Ungarn	1874	Brancsik, K
2243	Beiträge zur Kenntnis der Peruanissschen Käferfauna auf Dr. Abrndroth's Sammlungen basiert	1874	Kirsch, T W F
2244	Carcinological Notes. No. IV. Synopsis of the Grapsidae.	1880	Kinglsey, J S
2245	Description of a new species of Catostomus (C. cypho) from the Colorado river	1880	Lockington, W N
2246	Eucalyptus		
2247	A new hylid frog from eastern Mexico	1948	Taylor, E H
2248	Coccidies d'oiseaux palustres. Le genre Jarrina n.g	1922	
2249	Sur le polymorphisme et la maturation des spores des Syndinides (Peridiniens)	1922	
2250	Sur un type nouveau et remarquable de Gymnosomes	1922	
2251	Sur un nouveau poisson aveugle des eaux douces de l'Afrique occidentale	1922	
2252	Esistono il polimorfismo e la partenogenesi nei Gamasidi?	1900	
2253	Contributo alla fauna entomologica della colonia Eritrea	1899	Cannaviello, E
2254	The clupeoid fishes described by Steindachner	1970	Whitehead, P J P
2255	Observations on the electra dolphin Peponocephala electra	1970	Dawbin, W H  | Noble, B A  | Fraser, F C
2256	The species of Macrophthalmus (Crustacea: Brachyura) in the collections of the British Museum (Natural History)	1970	Barnes, Richard Stephen Kent
2257	The genus Delomerista	1960	Walkley, L M
2258	The Nearctic species of Poemenia Holmgren	1960	Habeck, D  | Townes, H
2259	The Carpolestidae: Early Tertiary primates from North America	1975	Rose, K D
2260	Systematics and distribution of ceratioid anglerfishes of the genus Chaenophryne (family Oneirodidae)	1975	Pietsch, T W
2261	The American orb-weaver genera Larinia, Cercidia and Mangora north of Mexico (Araneae, Araneidae)	1975	Levi, H W
2262	The prothorax of Coleoptera: (except bostrichiformia - cucujiformia)	1975	Hlavac, T F
2263	The fossil aardvarks (Mammalia: Tubulidentata)	1975	Patterson, B
2264	An ecological and systematic survey of fishes in the rapids of the lower Zaire or Congo River	1976	Roberts, T R  | Stewart, D J
2265	Evolution of the scale-eating cichlid fishes of Lake Tanganyika: A generic revision with a description of a new species	1976	Liem, K F  | Stewart, D J
2266	The orb-weaver genera Verrucosa, Acanthepeira, Wagneriana, Acacesia, Wixia, Scoloderus and Alpaida north of Mexico (Araneae: Araneidae)	1976	Levi, H W
2267	The Nearctic Hahniidae (Arachnida: Araneae)	1976	Opell, B D  | Beatty, J A
2268	Systematics and biogeography of the Tyrannid genus Todirostrum and related genera (Aves)	1976	Fitzpatrick, J W
2269	Chelodina parkeri, a new species of chelid turtle from New Guinea, with a discussion of Chelodina siebenrocki Werner, 1901	1976	Rhodin, Anders G J  | Mittermeier, Russell A
2270	Chelodina parkeri, a new species of chelid turtle from New Guinea, with a discussion of Chelodina siebenrocki Werner, 1901	1976	Rhodin, Anders G J  | Mittermeier, Russell A
2271	A temnospondyl amphibian from the Mississippian of Scotland	1977	Holmes, R  | Carroll, R
2272	Mammals of the Manu Biosphere Reserve	2006	Solari, Sergio  | Pacheco, Víctor  | Luna, Lucía  | Velazco, Paul M  | Patterson, Bruce D
2273	Presidential Address	1914	Dun, W S
2274	On the study of zoogeographical regions by means of specific contours. With an application to the Odonata of Australia	1914	Tillyard, R J
2275	Revision of the subfamily Tenebrioninae, Family Tenebrionidae	1914	Carter, H J
2276	The venom of the fish, Notesthes robusta	1914	Kesteven, L
2277	Contributions to a knowledge of the biology of the Richmond River	1914	Playfair, G I
2278	The xerophilous characters of Hakea dactyloides Cav. [N.O.Proteaceae]	1914	Hamilton, A G
2279	On some problems concerning the development of the wing-venation of Odonata	1914	Tillyard, R J
2280	Additional notes on the ferns of Lord Howe Island	1914	Watts, W W
2281	A revision of the monaxonid species described as new in Lendenfeld's "Catalogue of the sponges in the Australian Museum." Part i	1914	Hallmann, E F
2282	The Bondi anticline	1914	Hedley, C
2283	A revision of the monaxonid species described in Lendenfeld's "Catalogue of the sponges in the Australian Museum." Part ii	1914	Hallmann, E F
2284	Further notes on the botany of Lord Howe Island. (Fifth paper)	1914	Maiden, J H
2285	A study of the leaf-anatomy of some native species of the genus Andropogon [N.O. Gramineae]	1914	Breakwell, E
2286	A revision of the monaxonid species described as new in Lendenfeld's "Catalogue of the sponges in the Australian Museum." Part iii	1914	Hallmann, E F
2287	Petrological notes on various New South Wales rocks	1914	Benson, W N
2288	Contributions to a knowledge of Australian Culicidae. No. i	1914	Taylor, Frank H
2289	The evolution of the eucalypts in relation to the cotyledons and seedlings	1914	Hall, C
2290	Note on the bacteriotoxic action of water	1914	Greig-Smith, R
2291	The Lepidoptera of Ebor scrub, N.S.W	1914	Turner, A J
2292	Description of a new tiger-beetle from north-western Australia	1914	Sloane, T G
2293	Revisional notes on Australian Carabidae. Part v	1914	Sloane, T G
2294	On some Pauropoda from New South Wales	1914	Harrison, Launcelot
2295	Australian Neuroptera. Part i	1914	Petersen, E
2296	Descriptions of new species of Australian Coleoptera. Part X	1915	Lea, A M
2297	Studies on Australian Mollusca. Part XII	1915	Hedley, C
2298	Some notes on the ferns of north Queensland	1915	Watts, W W
2299	The diamond-deposits of Copeton, New South Wales	1915	Cotton, L A
2300	Contributions to our knowledge of soil fertility. xii. The action of toluene upon the soil Protozoa	1915	Greig-Smith, R
2301	The pollination of Goodenia cycloptera. (N.O. Goodeniaceae)	1915	Haviland, F E
2302	On a collection of fossil Polyplacophora from north-western Tasmania, with descriptions of three new species [Mollusca]	1915	Hull, A F B
2303	Descriptions of new fishes from Panama	1912	Meek, S E  | Hildebrand, S F
2304	North American Stipeae (Gramineae): Taxonomic changes and other comments	1993	Barkworth, Mary Elizabeth
2305	Nomenclatural notes for the North American flora. XII	1993	Gandhi, K N  | Kartesz, J T
2306	Some hylid frogs from the Guiana Highlands, northeastern South America: new species, distributional records, and a generic reallocation	1992-01-23	Duellman, William E  | Hoogmoed, Marinus S
2307	A new species of Thrush from Angola	1955	Rand, A L
2308	An Aporia bred from Limacodes sp	1892	Townsend, C H T
2309	Three new pambolids from the United States	1892	Ashmead, W H
2310	An interesting blood-sucking gnat of the family Chironomidae	1893	Townsend, C H T
2311	On the species of the genus Mirax found in North America	1893	Ashmead, W H
2312	Notes on Tachinidae	1893	Williston, S W
2313	THE EFFECTS OF DIFFERENT HALOGENATED ALKYL AMINES ON THE DIVISION OF SEA URCHIN EGGS	1952-08-01	Cornman, Ivor  | Cornman, Margaret Evans
2314	STUDIES ON THE ACROSOME. I. REACTION TO EGG-WATER AND OTHER STIMULI	1952-08-01	Dan, J C
2315	THE INFLUENCE OF TEMPERATURE ON SYNAPSIS IN HYBRID SALIVARY GLANDS	1952-08-01	Goldschmidt, Elisabeth
2316	TEMPERATURE REQUIREMENTS FOR MATURATION OF GONADS OF NORTHERN OYSTERS	1952-08-01	Loosanoff, V L  | Davis, H C
2317	THE EFFECTS OF ETHYL ALCOHOL ON GROWTH AND RESPIRATION IN PELOMYXA CAROLINENSIS	1952-08-01	Pace, D M  | Frost, Betty Lu
